step,time_s,ncon,A_heel_n,A_mid_n,A_toe_n,U_heel_n,U_mid_n,U_toe_n,A_total_n,U_total_n,A_heel,A_mid,A_toe,U_heel,U_mid,U_toe,A_contact,U_contact
356,3.56,7,161.75168760872958,51.81754290603138,94.70926963606166,0.0,1.8538399216310806,498.2250344449792,308.27850015082265,500.0788743666103,17,5,10,0,0,51,1,1
357,3.5700000000000003,7,157.14535349211434,49.412781085508065,94.37220818928913,0.0,1.844689112102565,533.2268596226979,300.9303427669115,535.0715487348004,16,5,10,0,0,55,1,1
358,3.58,7,143.27353111750307,51.00940357281741,83.52638484363005,0.0,1.8852721300636897,561.5114125158649,277.80931953395054,563.3966846459285,15,5,9,0,0,57,1,1
359,3.59,4,122.41961282824785,32.86508385392146,0.0,0.0,1.9732421669340459,587.4565381373112,155.2846966821693,589.4297803042452,13,3,0,0,0,60,1,1
360,3.6,4,115.33348696636122,30.950399547657614,0.0,0.0,2.1292238213086914,620.6639748424,146.28388651401883,622.7931986637086,12,3,0,0,0,64,1,1
361,3.61,4,122.84040481933779,32.95454941060506,0.0,0.0,2.383108059226714,671.7893861877996,155.79495422994285,674.1724942470263,13,3,0,0,0,69,1,1
362,3.62,4,134.61478542279494,36.10425552549673,0.0,0.0,2.68330753041172,727.6600174820921,170.71904094829168,730.3433250125039,14,4,0,0,0,75,1,1
363,3.63,3,0.0,0.0,0.0,0.0,2.94189527458082,766.3309220269286,0.0,769.2728173015095,0,0,0,0,0,78,0,1
364,3.64,3,0.0,0.0,0.0,0.0,3.0784668324685547,772.3351702513925,0.0,775.413637083861,0,0,0,0,0,79,0,1
365,3.65,1,0.0,0.0,0.0,0.0,3.1462098767346034,700.0447089403627,0.0,703.1909188170973,0,0,0,0,0,72,0,1
366,3.66,1,0.0,0.0,0.0,0.0,3.135958202958656,698.3573431315886,0.0,701.4933013345473,0,0,0,0,0,72,0,1
367,3.67,1,0.0,0.0,0.0,0.0,3.1189912086254097,710.9472145589905,0.0,714.0662057676159,0,0,0,0,0,73,0,1
368,3.68,1,0.0,0.0,0.0,0.0,2.9468655287596066,700.7190502391836,0.0,703.6659157679433,0,0,0,0,0,72,0,1
369,3.69,1,0.0,0.0,0.0,0.0,2.6556200134798083,664.283908132971,0.0,666.9395281464508,0,0,0,0,0,68,0,1
370,3.7,1,0.0,0.0,0.0,0.0,3.675877302194956,635.1412811451871,0.0,638.8171584473821,0,0,0,0,0,65,0,1
371,3.71,1,0.0,0.0,0.0,0.0,3.126700504207967,569.4148358684242,0.0,572.5415363726322,0,0,0,0,0,58,0,1
372,3.72,1,0.0,0.0,0.0,0.0,2.581422988060328,495.7693287603834,0.0,498.35075174844377,0,0,0,0,0,51,0,1
373,3.73,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
374,3.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
375,3.75,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
376,3.7600000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
377,3.77,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
378,3.7800000000000002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
379,3.79,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
380,3.8000000000000003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
381,3.81,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
382,3.8200000000000003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
383,3.83,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
384,3.84,1,0.0,0.6918319613422125,71.64407135323935,0.0,0.0,0.0,72.33590331458157,0.0,0,0,7,0,0,0,1,0
385,3.85,1,0.0,0.7745701095956911,79.88786375065712,0.0,0.0,0.0,80.6624338602528,0.0,0,0,8,0,0,0,1,0
386,3.86,1,0.0,0.804975614574995,82.57234536139431,0.0,0.0,0.0,83.37732097596931,0.0,0,0,8,0,0,0,1,0
387,3.87,1,0.0,0.8593919008629317,87.53775306031709,0.0,0.0,0.0,88.39714496118002,0.0,0,0,9,0,0,0,1,0
388,3.88,1,0.0,0.9321034514662516,94.13816769697148,0.0,0.0,0.0,95.07027114843773,0.0,0,0,10,0,0,0,1,0
389,3.89,1,0.0,1.0291213623147852,102.84497922733776,0.0,0.0,0.0,103.87410058965254,0.0,0,0,11,0,0,0,1,0
390,3.9,2,0.0,1.9442770576936446,113.01867746463962,0.0,0.0,0.0,114.96295452233326,0.0,0,0,12,0,0,0,1,0
391,3.91,2,0.0,2.280226048145833,121.88117665834184,0.0,0.0,0.0,124.16140270648768,0.0,0,0,12,0,0,0,1,0
392,3.92,2,0.0,1.9206306416845367,130.65901219841243,0.0,0.0,0.0,132.57964284009697,0.0,0,0,13,0,0,0,1,0
393,3.93,3,0.0,1.64801802907395,143.58502760402482,404.3701731286164,85.0719889327549,0.0,145.23304563309875,489.4421620613713,0,0,15,41,9,0,1,1
394,3.94,3,0.0,1.80152905918988,163.87227342394266,356.6308229193029,75.87046007251745,0.0,165.67380248313253,432.50128299182035,0,0,17,37,8,0,1,1
395,3.95,2,0.0,1.06158049106715,178.98581592570915,306.54312117276686,65.5075523502845,0.0,180.0473964167763,372.0506735230514,0,0,18,31,7,0,1,1
396,3.96,2,0.0,1.2519404366144455,200.64438415511657,277.4866427862992,59.37389801547337,0.0,201.896324591731,336.8605408017726,0,0,21,28,6,0,1,1
397,3.97,2,0.0,1.4457872853518905,216.69006616643966,266.0054569165915,56.89478170410958,0.0,218.13585345179155,322.9002386207011,0,0,22,27,6,0,1,1
398,3.98,2,0.0,1.624132539221326,223.77854668203085,270.0847031070466,57.66766850567401,0.0,225.40267922125219,327.7523716127206,0,0,23,28,6,0,1,1
399,3.99,2,0.0,1.798947364374152,222.812253844315,368.9139613754782,100.25106900760626,0.0,224.61120120868915,469.16503038308446,0,0,23,38,10,0,1,1
400,4.0,2,0.0,1.3287112217063997,220.79288681666415,389.10977483612453,105.55871444244698,0.0,222.12159803837056,494.66848927857154,0,0,23,40,11,0,1,1
401,4.01,3,0.0,1.671197718874615,233.7877946072394,405.4625434203953,109.89321147014881,0.0,235.45899232611401,515.3557548905442,0,0,24,42,11,0,1,1
402,4.0200000000000005,4,0.0,2.1634207974669635,248.90197578824026,647.6253512281096,243.78219961973957,166.35956181695914,251.06539658570722,1057.7671126648083,0,0,25,66,25,17,1,1
403,4.03,7,0.0,2.745212736420508,263.3677289801743,693.0077649415964,203.00185124817773,173.29185146781427,266.11294171659483,1069.3014676575883,0,0,27,71,21,18,1,1
404,4.04,7,0.0,2.7991132238280376,241.5571016856851,701.3025807709388,201.24180984336923,158.46780819023147,244.35621490951314,1061.0121988045394,0,0,25,72,21,16,1,1
405,4.05,7,0.0,2.404087285959088,188.1037553993524,716.8646392907334,203.7215210140042,150.76618295889048,190.5078426853115,1071.3523432636282,0,0,19,73,21,15,1,1
406,4.0600000000000005,8,0.0,1.4972489577599453,116.92116295843863,726.93927804601,205.45991535915394,144.04895629019666,118.41841191619858,1076.4481496953606,0,0,12,74,21,15,1,1
407,4.07,8,0.0,0.5599852099164021,47.29864565252331,717.5886121042514,204.28726213254356,136.48709156715188,47.85863086243972,1058.3629658039467,0,0,5,73,21,14,1,1
408,4.08,8,0.0,0.24431455810496983,23.724273195762976,677.3176100081604,195.31813212453457,127.7580918866116,23.968587753867947,1000.3938340193066,0,0,2,69,20,13,1,1
409,4.09,9,0.0,0.42167098716746104,50.34056750335151,606.6937748130038,166.8177712361189,117.8442737932955,50.76223849051897,891.3558198424182,0,0,5,62,17,12,1,1
410,4.1,9,0.0,0.7082680424839244,101.25240679060263,513.9460762130923,142.5922628490912,112.15444362208167,101.96067483308656,768.6927826842651,0,0,10,53,15,11,1,1
411,4.11,9,0.0,0.9083525174903296,158.7156461117588,425.9136710628632,118.72608656186077,104.95112316960959,159.62399862924912,649.5908807943335,0,0,16,44,12,11,1,1
412,4.12,9,0.0,1.0245156355336265,217.98282232762855,344.87312276750515,96.12338163500668,92.50495452511777,219.00733796316217,533.5014589276296,0,0,22,35,10,9,1,1
413,4.13,8,0.0,1.1149432038685267,276.12040440467507,287.7471446624319,80.21073168191828,84.8418440752351,277.2353476085436,452.79972041958524,0,0,28,29,8,9,1,1
414,4.14,8,0.0,1.1840059328123362,325.9504616668868,235.5497929568927,65.52061912827924,73.59140198347255,327.1344675996991,374.6618140686445,0,0,33,24,7,8,1,1
415,4.15,7,0.0,1.269414754653523,369.61293283866183,202.96573192018795,56.17962472347677,63.05743690647605,370.88234759331533,322.20279355014077,0,0,38,21,6,6,1,1
416,4.16,7,0.0,1.3790021402679988,408.464876306262,197.13504263564505,59.17442934029715,57.767084492546346,409.84387844652997,314.07655646848855,0,0,42,20,6,6,1,1
417,4.17,7,0.0,1.5257105643447912,447.61234844348706,192.12025904309135,57.80510749476061,53.90680173852142,449.1380590078318,303.8321682763734,0,0,46,20,6,6,1,1
418,4.18,6,0.0,1.7255504361666119,492.9806525660507,188.5041369570629,51.61892519836734,53.98112265187011,494.7062030022173,294.1041848073004,0,0,50,19,5,6,1,1
419,4.19,5,0.0,1.9871570858677579,548.504620429833,184.84160169207786,50.08420679200226,47.89370194586364,550.4917775157008,282.81951042994376,0,0,56,19,5,5,1,1
420,4.2,4,0.0,2.308903610372058,613.9501023817091,184.66318468059325,49.541258634512594,0.0,616.2590059920813,234.20444331510583,0,0,63,19,5,0,1,1
421,4.21,4,0.0,2.650777276363321,683.008903969183,169.92998608742025,45.577125410204914,0.0,685.6596812455464,215.50711149762515,0,0,70,17,5,0,1,1
422,4.22,4,0.0,2.9884506817137475,750.0829231056099,138.2662441867018,37.07727317325254,0.0,753.0713737873236,175.34351735995435,0,0,77,14,4,0,1,1
423,4.23,1,0.0,3.3184820142592484,745.2995294928177,0.0,0.0,0.0,748.618011507077,0.0,0,0,76,0,0,0,1,0
424,4.24,1,0.0,3.482117254834538,775.6643260772971,0.0,0.0,0.0,779.1464433321316,0.0,0,0,79,0,0,0,1,0
425,4.25,1,0.0,3.6101890572533324,813.5439120903649,0.0,0.0,0.0,817.1541011476182,0.0,0,0,83,0,0,0,1,0
426,4.26,1,0.0,3.577563850080651,830.3626736524076,0.0,0.0,0.0,833.9402375024882,0.0,0,0,85,0,0,0,1,0
427,4.2700000000000005,1,0.0,3.300463840230347,805.1472871080173,0.0,0.0,0.0,808.4477509482476,0.0,0,0,82,0,0,0,1,0
428,4.28,1,0.0,4.654757011127275,786.6469862292058,0.0,0.0,0.0,791.301743240333,0.0,0,0,81,0,0,0,1,0
429,4.29,1,0.0,3.9485046706888958,715.2162661743171,0.0,0.0,0.0,719.1647708450059,0.0,0,0,73,0,0,0,1,0
430,4.3,1,0.0,3.227806187278574,628.6366829775184,0.0,0.0,0.0,631.864489164797,0.0,0,0,64,0,0,0,1,0
431,4.3100000000000005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
432,4.32,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
433,4.33,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
434,4.34,1,0.0,0.0,0.0,160.46573960765627,43.03826105989543,0.0,0.0,203.5040006675517,0,0,0,16,4,0,0,1
435,4.3500000000000005,1,0.0,0.0,0.0,157.99010915111455,42.378621427662395,0.0,0.0,200.36873057877693,0,0,0,16,4,0,0,1
436,4.36,2,0.0,0.0,0.0,323.8613780130803,88.22777502776307,139.49521265911113,0.0,551.5843656999546,0,0,0,33,9,14,0,1
437,4.37,2,0.0,0.0,0.0,265.67240426937605,72.47398035992143,123.77958666056209,0.0,461.92597128985955,0,0,0,27,7,13,0,1
438,4.38,2,0.0,0.0,0.0,185.97506873681516,50.85863741312205,99.32407746203681,0.0,336.157783611974,0,0,0,19,5,10,0,1
439,4.39,2,0.0,0.0,0.0,135.76710097677855,37.200097373036314,79.57839459220246,0.0,252.54559294201732,0,0,0,14,4,8,0,1
440,4.4,2,0.0,0.0,0.0,134.8382329858353,36.87025373972598,71.1787274673291,0.0,242.88721419289038,0,0,0,14,4,7,0,1
441,4.41,2,0.0,0.0,0.0,137.40803027462238,37.574173486186446,72.56689261693299,0.0,247.54909637774182,0,0,0,14,4,7,0,1
442,4.42,2,0.0,0.0,0.0,137.5254804057186,37.64264815189332,76.07419149010742,0.0,251.24232004771937,0,0,0,14,4,8,0,1
443,4.43,2,0.0,0.0,0.0,118.67843084916458,32.64077382813288,81.05175825231301,0.0,232.37096292961047,0,0,0,12,3,8,0,1
444,4.44,2,0.0,0.0,0.0,0.0,4.669848288810602,82.96121845296284,0.0,87.63106674177344,0,0,0,0,0,8,0,1
445,4.45,2,0.0,0.0,0.0,0.0,5.50013958811452,86.12619775820033,0.0,91.62633734631486,0,0,0,0,1,9,0,1
446,4.46,2,0.0,0.0,0.0,0.0,4.352853890295962,81.67298680636841,0.0,86.02584069666437,0,0,0,0,0,8,0,1
447,4.47,3,725.7717500384141,154.4939373292418,0.0,0.0,2.3704855569964334,71.27282795999817,880.2656873676559,73.6433135169946,74,16,0,0,0,7,1,1
448,4.48,4,695.4448826375084,150.25479687221502,0.0,0.0,0.7145716179041431,69.59583416935806,845.6996795097234,70.3104057872622,71,15,0,0,0,7,1,1
449,4.49,4,631.4894146883025,136.94308749561833,0.0,0.0,0.7255805752903294,69.11125430067014,768.4325021839209,69.83683487596046,65,14,0,0,0,7,1,1
450,4.5,4,563.854019662755,122.0921342868383,0.0,0.0,0.7188239076326418,66.60603202276641,685.9461539495933,67.32485593039905,58,13,0,0,0,7,1,1
451,4.51,4,501.6496870848044,108.1959278768976,0.0,0.0,0.7065756402134943,63.081487352723386,609.845614961702,63.78806299293688,51,11,0,0,0,6,1,1
452,4.5200000000000005,2,541.0647982965263,143.60838657705244,0.0,0.0,0.37206122328887775,60.198990022616385,684.6731848735787,60.57105124590527,55,15,0,0,0,6,1,1
453,4.53,2,478.14801771841894,126.54812801597205,0.0,0.0,0.4981490669064065,74.97388890981992,604.6961457343909,75.47203797672633,49,13,0,0,0,8,1,1
454,4.54,2,416.36630872525376,109.98473884663524,0.0,0.0,0.7668564867711085,104.27081929288816,526.351047571889,105.03767577965927,43,11,0,0,0,11,1,1
455,4.55,3,476.50451564360884,172.52503078872994,104.17725899756752,0.0,1.15541435361729,138.03712285152693,753.2068054299062,139.19253720514422,49,18,11,0,0,14,1,1
456,4.5600000000000005,3,425.82681226829476,153.62210996316546,92.14792282376192,0.0,1.1279669102801506,172.58836752795008,671.596845055222,173.71633443823023,44,16,9,0,0,18,1,1
457,4.57,3,422.8913921521802,155.5701694822284,99.16852744434831,0.0,1.6907134543293318,209.98656832019594,677.6300890787569,211.67728177452528,43,16,10,0,0,22,1,1
458,4.58,7,430.82827459916206,149.9300043316663,118.03785604494361,0.0,2.5265589265567807,272.0425088257517,698.796134975772,274.5690677523085,44,15,12,0,0,28,1,1
459,4.59,8,409.3840303733881,134.09118896962394,129.63506512881014,0.0,3.6112986855547122,328.5694861951232,673.1102844718221,332.1807848806779,42,14,13,0,0,34,1,1
460,4.6000000000000005,8,367.6521501926049,122.18514000840618,133.36370007635992,0.0,4.589283908568027,372.5149810865922,623.2009902773709,377.1042649951602,38,13,14,0,0,38,1,1
461,4.61,8,331.03737702891004,111.03201787014198,130.39078635960772,0.0,4.8308042258013515,380.1767109849851,572.4601812586598,385.00751521078644,34,11,13,0,0,39,1,1
462,4.62,9,303.49263163844347,101.90481386173609,120.61138738868904,0.0,3.9040151756836763,337.1027875654984,526.0088328888686,341.00680274118207,31,10,12,0,0,35,1,1
463,4.63,9,280.7168988059527,95.26549748041197,108.06782977066945,0.0,3.197968767878103,305.8201596719788,484.05022605703414,309.01812843985687,29,10,11,0,0,31,1,1
464,4.64,9,265.7813726653738,88.51332661285481,102.74202309406289,0.0,2.4429141701995154,277.6166178619638,457.0367223722915,280.0595320321633,27,9,11,0,0,28,1,1
465,4.65,8,233.57862843080355,74.24671795319914,94.05156190287995,0.0,2.0737653587176057,278.88351084707693,401.8769082868826,280.9572762057945,24,8,10,0,0,29,1,1
466,4.66,8,166.68208911577108,52.25971676346109,81.23461315836907,0.0,1.9165438547787983,311.5280202731191,300.17641903760125,313.44456412789793,17,5,8,0,0,32,1,1
467,4.67,8,116.88858632096148,42.996437139412436,75.64694754359542,0.0,1.8429828252555251,363.7217929722406,235.53197100396935,365.56477579749617,12,4,8,0,0,37,1,1
468,4.68,7,133.82224756394166,37.798369979038156,76.69290229187617,0.0,1.7581937840700304,413.7691081776227,248.31351983485598,415.52730196169273,14,4,8,0,0,42,1,1
469,4.69,7,137.2790869273857,38.79906944959989,78.91047550208361,0.0,1.6494503957358264,450.18025715293544,254.9886318790692,451.82970754867125,14,4,8,0,0,46,1,1
470,4.7,7,137.69483701012706,38.932801104707956,79.98365181233663,0.0,1.589469979306114,482.2413579180758,256.61128992717164,483.8308278973819,14,4,8,0,0,49,1,1
471,4.71,5,138.34834862937356,45.0902433015606,83.19015193251715,0.0,1.5238005079127728,498.2089919292464,266.6287438634513,499.73279243715916,14,5,9,0,0,51,1,1
472,4.72,5,142.52152363527898,49.326721746841685,87.74842433243836,0.0,1.615681762972268,539.3354663526749,279.596669714559,540.9511481156471,15,5,9,0,0,55,1,1
473,4.73,4,153.41269973660204,43.15910755572681,95.56900560881903,0.0,1.7700557904352405,585.5342320344819,292.1408129011479,587.3042878249171,16,4,10,0,0,60,1,1
474,4.74,5,0.0,2.053804244203462,80.3365728734746,0.0,2.0981222312583396,663.1262631994747,82.39037711767806,665.224385430733,0,0,8,0,0,68,1,1
475,4.75,4,0.0,0.6627094154656485,66.06708336977488,0.0,2.3775455845143845,714.3133617700628,66.72979278524052,716.6909073545771,0,0,7,0,0,73,1,1
476,4.76,3,0.0,0.0,0.0,0.0,2.600570895100689,744.1222118650658,0.0,746.7227827601664,0,0,0,0,0,76,0,1
477,4.7700000000000005,3,0.0,0.0,0.0,0.0,2.781817130949241,760.4266498236677,0.0,763.2084669546169,0,0,0,0,0,78,0,1
478,4.78,3,0.0,0.0,0.0,0.0,2.93152024846428,770.4296681660157,0.0,773.36118841448,0,0,0,0,0,79,0,1
479,4.79,1,0.0,0.0,0.0,0.0,3.0681865285129803,712.5388986008288,0.0,715.6070851293418,0,0,0,0,0,73,0,1
480,4.8,1,0.0,0.0,0.0,0.0,3.1558671210860254,731.0607679195707,0.0,734.2166350406567,0,0,0,0,0,75,0,1
481,4.8100000000000005,1,0.0,0.0,0.0,0.0,3.1532080009633776,742.3209385228148,0.0,745.4741465237781,0,0,0,0,0,76,0,1
482,4.82,1,0.0,0.0,0.0,0.0,2.978533314150296,725.5307823330272,0.0,728.5093156471775,0,0,0,0,0,74,0,1
483,4.83,1,0.0,0.0,0.0,0.0,2.665202722407793,680.9726987563723,0.0,683.6379014787801,0,0,0,0,0,70,0,1
484,4.84,1,0.0,0.0,0.0,0.0,3.702084987946515,648.2974602979403,0.0,651.9995452858868,0,0,0,0,0,66,0,1
485,4.8500000000000005,1,0.0,0.0,0.0,0.0,3.1216230282259616,576.1250071763411,0.0,579.246630204567,0,0,0,0,0,59,0,1
486,4.86,1,0.0,0.0,0.0,0.0,2.533560830984728,494.8916696465421,0.0,497.42523047752684,0,0,0,0,0,51,0,1
487,4.87,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
488,4.88,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
489,4.89,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0
490,4.9,1,0.0,0.5466969241018397,56.66671007868122,0.0,0.0,0.0,57.21340700278306,0.0,0,0,6,0,0,0,1,0
491,4.91,1,0.0,0.5693755256468168,58.81291379137511,0.0,0.0,0.0,59.38228931702193,0.0,0,0,6,0,0,0,1,0
492,4.92,1,0.0,0.5351019737646163,55.05963962475292,0.0,0.0,0.0,55.59474159851754,0.0,0,0,6,0,0,0,1,0
493,4.93,1,0.0,0.48103024983726334,49.30429251544499,0.0,0.0,0.0,49.78532276528225,0.0,0,0,5,0,0,0,1,0
494,4.94,1,0.0,0.4275792717572585,43.63995593505218,0.0,0.0,0.0,44.06753520680944,0.0,0,0,4,0,0,0,1,0
495,4.95,1,0.0,0.46218129158717314,46.98882288681933,0.0,0.0,0.0,47.4510041784065,0.0,0,0,5,0,0,0,1,0
496,4.96,1,0.0,0.6346168976517891,64.2242678610788,0.0,0.0,0.0,64.8588847587306,0.0,0,0,7,0,0,0,1,0
497,4.97,1,0.0,0.7969361660638478,80.21797705821074,0.0,0.0,0.0,81.01491322427458,0.0,0,0,8,0,0,0,1,0
498,4.98,1,0.0,0.9250162991453031,92.52987608686448,0.0,0.0,0.0,93.45489238600977,0.0,0,0,9,0,0,0,1,0
499,4.99,2,0.0,3.0268727319135573,103.07889442674832,0.0,0.0,0.0,106.10576715866188,0.0,0,0,11,0,0,0,1,0
500,5.0,2,0.0,3.592575564694652,110.7365168174655,0.0,0.0,0.0,114.32909238216016,0.0,0,0,11,0,0,0,1,0
501,5.01,2,0.0,4.022297048487016,120.70487086822959,0.0,0.0,0.0,124.72716791671661,0.0,0,0,12,0,0,0,1,0
502,5.0200000000000005,2,0.0,4.548786983048109,132.37357117563482,0.0,0.0,0.0,136.92235815868293,0.0,0,0,14,0,0,0,1,0
503,5.03,2,0.0,4.429813265341075,140.65069262171232,0.0,0.0,0.0,145.0805058870534,0.0,0,0,14,0,0,0,1,0
504,5.04,3,0.0,3.5202494630955123,144.90469054199454,0.0,0.0,0.0,148.42494000509006,0.0,0,0,15,0,0,0,1,0
505,5.05,4,0.0,2.510367753448879,154.97768419391676,427.68627534586795,90.29598365115189,0.0,157.48805194736565,517.9822589970198,0,0,16,44,9,0,1,1
506,5.0600000000000005,2,0.0,0.9913422509453819,167.95161257730726,385.24526985776487,82.21495957385926,0.0,168.94295482825265,467.46022943162416,0,0,17,39,8,0,1,1
507,5.07,2,0.0,1.2230693071538556,198.76819998951598,337.5548843844184,72.21324425101764,0.0,199.99126929666983,409.768128635436,0,0,20,35,7,0,1,1
508,5.08,2,0.0,1.460983998328916,225.52155639545023,317.48806376571156,67.88886906044861,0.0,226.98254039377915,385.37693282616016,0,0,23,33,7,0,1,1
509,5.09,2,0.0,1.6504946156076648,238.65987514723992,288.6642318794052,61.65286721934568,0.0,240.31036976284759,350.3170990987509,0,0,24,30,6,0,1,1
510,5.1000000000000005,2,0.0,1.788828054499587,238.35589919238222,335.9455593965815,88.5183514101888,0.0,240.1447272468818,424.4639108067703,0,0,24,34,9,0,1,1
511,5.11,2,0.0,1.93778033644779,231.9112921912567,349.142489517896,94.89086970631145,0.0,233.8490725277045,444.03335922420746,0,0,24,36,10,0,1,1
512,5.12,2,0.0,1.379929058551364,219.78863379453853,365.56137420197166,99.24929508577114,0.0,221.1685628530899,464.8106692877428,0,0,23,37,10,0,1,1
513,5.13,2,0.0,1.5868353332284517,213.06676276968105,391.94305442286424,106.3265250442768,0.0,214.6535981029095,498.26957946714106,0,0,22,40,11,0,1,1
514,5.14,3,0.0,1.8986017486260298,208.91741553193847,425.3859970070459,115.33942764634736,0.0,210.8160172805645,540.7254246533932,0,0,21,44,12,0,1,1
515,5.15,4,0.0,2.110969640334471,205.57738191866886,465.5420943335552,126.15811920542498,0.0,207.68835155900334,591.7002135389802,0,0,21,48,13,0,1,1
516,5.16,5,0.0,1.8914496858913141,160.93286692409737,661.6816052188491,227.25083168034058,117.14335840238662,162.82431660998867,1006.0757953015764,0,0,16,68,23,12,1,1
517,5.17,6,0.0,1.1629098497596573,92.95852165178239,713.7727566594245,215.86513596630795,131.33248114639758,94.12143150154205,1060.9703737721302,0,0,10,73,22,13,1,1
518,5.18,7,0.0,0.7323462996311988,59.502993694814336,739.5184863269559,212.1432837527469,133.6373255742202,60.23533999444553,1085.299095653923,0,0,6,76,22,14,1,1
519,5.19,8,0.0,0.31426718737525106,28.71965104878045,727.1414617531425,212.05045622369207,133.1481858385709,29.0339182361557,1072.3401038154054,0,0,3,74,22,14,1,1
520,5.2,8,0.0,0.023458969731588085,2.5026519684940194,688.1545226727578,203.37326663845542,131.14773976265508,2.5261109382256075,1022.6755290738683,0,0,0,70,21,13,0,1
521,5.21,9,0.0,0.26872095498688725,35.58300882873538,623.5103569978171,172.67482214390094,126.81872406328141,35.85172978372227,923.0039032049993,0,0,4,64,18,13,1,1
522,5.22,9,0.0,0.5079401122041063,83.77338667319741,531.1746754667043,147.29997471055054,122.70707171434097,84.28132678540152,801.1817218915959,0,0,9,54,15,13,1,1
523,5.23,9,0.0,0.7201697705669112,143.48163972326438,440.88908596069524,122.77864481210929,113.310716948042,144.2018094938313,676.9784477208466,0,0,15,45,13,12,1,1
524,5.24,9,0.0,0.8630368976926717,206.81057306134457,369.52518907891846,102.84213979714993,100.75807012380638,207.67360995903724,573.1253989998747,0,0,21,38,11,10,1,1
525,5.25,9,0.0,0.9685932546924022,266.4187104448796,314.96449602152666,87.46209650353775,87.18159715141859,267.387303699572,489.608189676483,0,0,27,32,9,9,1,1
526,5.26,8,0.0,1.0584104416447246,316.46806553592467,262.3280828533489,72.29852333140232,72.35351818880999,317.52647597756936,406.98012437356124,0,0,32,27,7,7,1,1
527,5.2700000000000005,8,0.0,1.1605507778131006,359.74239684518847,205.73275157265397,55.886310898478484,57.03869888604789,360.9029476230016,318.65776135718033,0,0,37,21,6,6,1,1
528,5.28,8,0.0,1.2870730067888985,401.4183504039373,145.8845393723761,39.60134050014848,41.91911694093554,402.7054234107262,227.40499681346014,0,0,41,15,4,4,1,1
529,5.29,7,0.0,1.4563602454508267,446.43699959753855,119.15197156132554,32.340716855541785,34.84781738682191,447.89335984298936,186.34050580368924,0,0,46,12,3,4,1,1
530,5.3,7,0.0,1.663068791719488,494.0892325269421,143.73655618593912,38.993805455358206,41.14643492312293,495.7523013186616,223.87679656442026,0,0,51,15,4,4,1,1
531,5.3100000000000005,7,0.0,1.8835528608213994,542.6023669955483,174.4650691277897,52.9223389573601,52.33665596874963,544.4859198563697,279.72406405389944,0,0,56,18,5,5,1,1
532,5.32,6,0.0,2.126191331460663,592.6152898278859,204.34395552619011,56.2025138008316,65.93293737706773,594.7414811593466,326.47940670408946,0,0,61,21,6,7,1,1
533,5.33,5,0.0,2.402166924292196,646.3007870233777,195.77408055984748,53.21980524054996,69.89942644363408,648.7029539476698,318.8933122440315,0,0,66,20,5,7,1,1
534,5.34,2,0.0,2.8288594641939624,662.4401212182281,0.0,0.6170332513820307,61.60378473831127,665.2689806824221,62.2208179896933,0,0,68,0,0,6,1,1
535,5.3500000000000005,1,0.0,3.0739187340549594,706.5203085854458,0.0,0.0,0.0,709.5942273195008,0.0,0,0,72,0,0,0,1,0
536,5.36,1,0.0,3.2261025537832557,734.4511731666569,0.0,0.0,0.0,737.6772757204401,0.0,0,0,75,0,0,0,1,0
537,5.37,1,0.0,3.352492527794156,768.7994324245924,0.0,0.0,0.0,772.1519249523866,0.0,0,0,79,0,0,0,1,0
538,5.38,1,0.0,3.3252935999491773,786.2497222988231,0.0,0.0,0.0,789.5750158987723,0.0,0,0,81,0,0,0,1,0
